employer,job title,base salary,city,county,state,submit date,start date,case status,countyID
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/18/2013,09/17/2013,certified,Bexar1
rjt compuquest inc,engineer,65000,St Louis,St. Louis County,MO,03/18/2013,09/15/2013,certified,St. Louis2
engage bdr inc,engineer,65000,Los Angeles,Los Angeles County,CA,03/18/2013,09/12/2013,certified,Los Angeles1
infosemantics inc,engineer,65000,Aliso Viejo,Orange County,CA,03/18/2013,09/17/2013,certified,Orange1
infosemantics inc,engineer,65000,Aliso Viejo,Orange County,CA,03/18/2013,09/17/2013,certified,Orange1
maganti it resources llc,engineer,65000,Naugatuck,New Haven County,CT,03/18/2013,09/01/2013,certified,New Haven1
apex industrial technologies llc,engineer,65000,Mason,Warren County,OH,03/18/2013,09/17/2013,certified,Warren11
teknosys inc,engineer,65000,Morrisville,Wake County,NC,03/19/2013,09/01/2013,certified,Wake1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
stat9 technologies inc,engineer,65000,Morrisville,Wake County,NC,03/19/2013,09/18/2013,certified,Wake1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
delasoft inc,engineer,65000,Newark,Essex County,NJ,03/19/2013,09/18/2013,certified,Essex2
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/19/2013,09/18/2013,certified,Bexar1
stat9 technologies inc,engineer,65000,Morrisville,Wake County,NC,03/19/2013,09/18/2013,certified,Wake1
infosemantics inc,engineer,65000,Aliso Viejo,Orange County,CA,03/19/2013,09/18/2013,certified,Orange1
stat9 technologies inc,engineer,65000,Cary,Wake County,NC,03/19/2013,09/18/2013,certified,Wake1
stat9 technologies inc,engineer,65000,Cary,Wake County,NC,03/19/2013,09/18/2013,certified,Wake1
american it solutions inc,engineer,65000,Farmington,Oakland County,MI,03/19/2013,09/11/2013,certified,Oakland1
sonic information systems inc,engineer,65000,Milford,New Haven County,CT,03/20/2013,09/19/2013,certified,New Haven1
big sky global llc,engineer,65000,Burbank,Los Angeles County,CA,03/20/2013,09/18/2013,certified,Los Angeles1
cnet global solutions inc,engineer,65000,Irving,Dallas County,TX,03/20/2013,09/19/2013,certified,Dallas5
tavant technologies inc,engineer,65000,Carmel,Hamilton County,IN,03/20/2013,09/16/2013,certified,Hamilton3
capsquare systemsinc,engineer,65000,Grand Rapids,Kent County,MI,03/20/2013,09/19/2013,certified,Kent3
informatic technologies inc,engineer,65000,South Plainfield,Middlesex County,NJ,03/20/2013,09/15/2013,certified,Middlesex3
capsquare systemsinc,engineer,65000,Grand Rapids,Kent County,MI,03/20/2013,09/19/2013,certified,Kent3
lhp software llc,engineer,65000,Columbus,Bartholomew County,IN,03/20/2013,09/19/2013,certified,Bartholomew1
lhp software llc,engineer,65000,Columbus,Bartholomew County,IN,03/20/2013,09/19/2013,certified,Bartholomew1
american it solutions inc,engineer,65000,Detroit,Wayne County,MI,03/20/2013,09/11/2013,certified,Wayne6
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/21/2013,09/20/2013,certified,Bexar1
future today inc,engineer,65000,St. Petersburg,Pinellas County,FL,03/21/2013,09/20/2013,certified,Pinellas1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/21/2013,09/20/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/21/2013,09/20/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/21/2013,09/20/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/21/2013,09/20/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/21/2013,09/20/2013,certified,Bexar1
source allies inc,engineer,65000,Des Moines,Polk County,IA,03/21/2013,09/20/2013,certified,Polk4
tts solutions inc,engineer,65000,Austin,Travis County,TX,03/21/2013,09/01/2013,certified,Travis1
tts solutions inc,engineer,65000,Austin,Travis County,TX,03/21/2013,09/01/2013,certified,Travis1
enoah isolutions inc,engineer,65000,Folsom,Sacramento County,CA,03/21/2013,09/20/2013,certified,Sacramento1
enoah isolutions inc,engineer,65000,Folsom,Sacramento County,CA,03/21/2013,09/20/2013,certified,Sacramento1
enoah isolutions inc,engineer,65000,Folsom,Sacramento County,CA,03/21/2013,09/20/2013,certified,Sacramento1
microinfo inc,engineer,65000,San Jose,Santa Clara County,CA,03/21/2013,09/20/2013,certified,Santa Clara1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/22/2013,09/20/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/22/2013,09/20/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/22/2013,09/20/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/22/2013,09/20/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/22/2013,09/20/2013,certified,Bexar1
pioneer automotive technologies inc,engineer,65000,Farmington Hills,Oakland County,MI,03/22/2013,09/18/2013,certified,Oakland1
pioneer automotive technologies inc,engineer,65000,Farmington Hills,Oakland County,MI,03/22/2013,09/18/2013,certified,Oakland1
tekrise inc,engineer,65000,Houston,Harris County,TX,03/22/2013,09/19/2013,certified,Harris2
o2 technologies inc,engineer,65000,Irvine,Orange County,CA,03/22/2013,09/20/2013,certified,Orange1
harward technologies llc,engineer,65000,Los Angeles,Los Angeles County,CA,03/22/2013,09/01/2013,certified,Los Angeles1
bellamsoft inc,engineer,65000,Portland,Multnomah County,OR,03/23/2013,09/18/2013,certified,Multnomah1
citratek inc,engineer,65000,Palm Coast,Flagler County,FL,03/23/2013,09/01/2013,certified,Flagler1
citratek inc,engineer,65000,Altamonte Springs,Seminole County,FL,03/23/2013,09/01/2013,certified,Seminole1
citratek inc,engineer,65000,Palm Coast,Flagler County,FL,03/23/2013,09/01/2013,certified,Flagler1
citratek inc,engineer,65000,Altamonte Springs,Seminole County,FL,03/23/2013,09/01/2013,certified,Seminole1
delasoft inc,engineer,65000,Newark,Essex County,NJ,03/25/2013,09/24/2013,certified,Essex2
techdemocracy llc,engineer,65000,Edison,Middlesex County,NJ,03/25/2013,03/25/2013,certified,Middlesex3
value consulting llc,engineer,65000,Arlington Heights,Cook County,IL,03/25/2013,09/23/2013,certified,Cook2
infovisia inc,engineer,65000,Libertyville,Lake County,IL,03/25/2013,09/22/2013,certified,Lake4
infovisia inc,engineer,65000,Waukegan,Lake County,IL,03/25/2013,09/22/2013,certified,Lake4
exec search inc,engineer,65000,Waukesha,Waukesha County,WI,03/31/2013,04/12/2013,withdrawn,Waukesha1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/26/2013,09/23/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/26/2013,09/23/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/26/2013,09/23/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/26/2013,09/23/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/26/2013,09/23/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/26/2013,09/23/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/26/2013,09/23/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/26/2013,09/23/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/26/2013,09/23/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,03/26/2013,09/23/2013,certified,Bexar1
american it solutions inc,engineer,65000,Detroit,Wayne County,MI,03/26/2013,09/11/2013,certified,Wayne6
iconic tek llc,engineer,65000,Roseville,Placer County,CA,03/27/2013,09/25/2013,certified,Placer1
iconic tek llc,engineer,65000,Roseville,Placer County,CA,03/27/2013,09/25/2013,certified,Placer1
western cinemalab inc,engineer,65000,Englewood,Arapahoe County,CO,03/30/2013,09/16/2013,certified,Arapahoe1
western cinemalab inc,engineer,65000,Englewood,Arapahoe County,CO,03/30/2013,09/16/2013,certified,Arapahoe1
western cinemalab inc,engineer,65000,Englewood,Arapahoe County,CO,03/30/2013,09/16/2013,certified,Arapahoe1
western cinemalab inc,engineer,65000,Englewood,Arapahoe County,CO,03/30/2013,09/16/2013,certified,Arapahoe1
exec search inc,engineer,65000,Waukesha,Waukesha County,WI,03/31/2013,04/12/2013,certified,Waukesha1
priserve consulting inc,engineer,65000,Houston,Harris County,TX,03/29/2013,09/27/2013,certified,Harris2
american it solutions inc,engineer,65000,Costa Mesa,Orange County,CA,03/29/2013,09/11/2013,certified,Orange1
system soft technologies llc,engineer,65000,Wilmington,New Castle County,DE,04/01/2013,04/01/2013,certified,New Castle1
anira solutions inc,engineer,65000,Vernon Hills,Lake County,IL,04/01/2013,04/01/2013,certified,Lake4
rjt compuquest inc,engineer,65000,Monroe,Union County,NC,04/03/2013,10/01/2013,certified,Union12
delasoft inc,engineer,65000,Boise,Ada County,ID,04/05/2013,05/01/2013,certified,Ada1
trident university international inc,engineer,65000,Cypress,Orange County,CA,04/05/2013,10/01/2013,certified,Orange1
prolim global corporation,engineer,65000,Stamford,Fairfield County,CT,04/08/2013,04/15/2013,certified,Fairfield1
fusion automation inc,engineer,65000,Grand Forks,Grand Forks County,ND,04/10/2013,04/22/2013,certified,Grand Forks1
knowledge builders inc,engineer,65000,Albany,Albany County,NY,04/11/2013,04/20/2013,certified,Albany1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,04/15/2013,04/29/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,04/16/2013,04/29/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,04/16/2013,04/29/2013,certified,Bexar1
oclc online computer library center inc,engineer,65000,Dublin,Franklin County,OH,04/16/2013,07/01/2013,certified,Franklin19
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,04/18/2013,05/27/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,04/18/2013,05/13/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,04/18/2013,05/20/2013,certified,Bexar1
yash & lujan consulting inc,engineer,65000,San Antonio,Bexar County,TX,04/18/2013,05/06/2013,certified,Bexar1
gsr technologies inc,engineer,65000,Irvine,Orange County,CA,04/25/2013,04/25/2013,certified,Orange1
prolim global corporation,engineer,65000,Lansing,Ingham County,MI,04/26/2013,05/06/2013,certified,Ingham1
technosoft inc,engineer,65000,Newark,Essex County,NJ,04/26/2013,04/29/2013,certified,Essex2
techdemocracy llc,engineer,65000,Columbus,Franklin County,OH,04/29/2013,05/26/2013,certified,Franklin19
imetris corporation,engineer,65000,Austin,Travis County,TX,04/29/2013,10/01/2013,certified,Travis1
allsportcentralcom inc,engineer,65000,Sioux Falls,Minnehaha County,SD,05/02/2013,11/01/2013,certified,Minnehaha1
infovision inc,engineer,65000,Rancho Cordova,Sacramento County,CA,05/03/2013,05/15/2013,certified,Sacramento1
business intelli solutions inc,engineer,65000,Dallas,Dallas County,TX,05/03/2013,05/13/2013,certified,Dallas5
nihaki systems inc,engineer,65000,Camp Hill,Cumberland County,PA,05/10/2013,05/20/2013,withdrawn,Cumberland6
logistic solutions inc,engineer,65000,Piscataway,Middlesex County,NJ,05/07/2013,05/07/2013,certified,Middlesex3
3i infotech inc,engineer,65000,South Plainfield,Middlesex County,NJ,05/08/2013,05/15/2013,certified,Middlesex3
intone networks inc,engineer,65000,Austin,Travis County,TX,05/08/2013,09/30/2013,certified,Travis1
scandent group inc,engineer,65000,Tampa,Hillsborough County,FL,05/09/2013,05/09/2013,certified,Hillsborough1
techdemocracy llc,engineer,65000,Edison,Middlesex County,NJ,05/10/2013,05/10/2013,certified,Middlesex3
techdemocracy llc,engineer,65000,Edison,Middlesex County,NJ,05/10/2013,09/01/2013,certified,Middlesex3
multivision inc,engineer,65000,Philadelphia,Philadelphia County,PA,05/10/2013,05/10/2013,certified,Philadelphia1
ba services llc,engineer,65000,Overland Park,Johnson County,KS,05/15/2013,06/10/2013,denied,Johnson6
rjt compuquest inc,engineer,65000,Thomasville,Davidson County,NC,05/13/2013,09/02/2013,certified,Davidson1
rjt compuquest inc,engineer,65000,Thomasville,Davidson County,NC,05/15/2013,08/16/2013,certified,Davidson1
ba services llc,engineer,65000,Overland Park,Johnson County,KS,05/17/2013,06/10/2013,denied,Johnson6
northstar technologies inc,engineer,65000,Alpharetta,Fulton County,GA,05/16/2013,05/25/2013,certified,Fulton2
pragma systems inc,engineer,65000,Austin,Travis County,TX,05/17/2013,05/27/2013,certified,Travis1
ramps international inc,engineer,65000,Austin,Travis County,TX,05/23/2013,10/01/2013,certified,Travis1
rjt compuquest inc,engineer,65000,Mayfield Heights,Cuyahoga County,OH,05/31/2013,10/01/2013,withdrawn,Cuyahoga1
intone networks inc,engineer,65000,Austin,Travis County,TX,05/30/2013,05/30/2013,certified,Travis1
anira solutions inc,engineer,65000,Charlotte,Mecklenburg County,NC,06/03/2013,06/03/2013,certified,Mecklenburg1
neobytes llc,engineer,65000,Los Angeles,Los Angeles County,CA,06/04/2013,11/30/2013,certified,Los Angeles1
neobytes llc,engineer,65000,Caledonia,Kent County,MI,06/04/2013,11/30/2013,certified,Kent3
neobytes llc,engineer,65000,Los Angeles,Los Angeles County,CA,06/04/2013,11/27/2013,certified,Los Angeles1
neobytes llc,engineer,65000,Los Angeles,Los Angeles County,CA,06/04/2013,06/05/2013,certified,Los Angeles1
neobytes llc,engineer,65000,Los Angeles,Los Angeles County,CA,06/04/2013,11/30/2013,certified,Los Angeles1
neobytes llc,engineer,65000,Caledonia,Kent County,MI,06/04/2013,07/01/2013,certified,Kent3
neobytes llc,engineer,65000,Caledonia,Kent County,MI,06/04/2013,11/28/2013,certified,Kent3
the principal consulting inc,engineer,65000,Beaverton,Washington County,OR,06/05/2013,06/05/2013,certified,Washington23
rjt compuquest inc,engineer,65000,Kansas City,Wyandotte County,KS,06/05/2013,06/10/2013,certified,Wyandotte1
logistic solutions inc,engineer,65000,Piscataway,Middlesex County,NJ,06/06/2013,06/06/2013,certified,Middlesex3
the rubicon project inc,engineer,65000,Los Angeles,Los Angeles County,CA,06/06/2013,11/25/2013,certified,Los Angeles1
sepco group inc,engineer,65000,Houston,Harris County,TX,06/07/2013,06/14/2013,certified,Harris2
infosemantics inc,engineer,65000,Aliso Viejo,Orange County,CA,06/10/2013,06/17/2013,certified,Orange1
multivision inc,engineer,65000,Jacksonville,Duval County,FL,06/11/2013,06/24/2013,certified,Duval1
multivision inc,engineer,65000,Washington,US.DC.001 County,DC,06/12/2013,06/12/2013,certified,District of Columbia2
mutex systems inc,engineer,65000,Lexington,Fayette County,KY,06/13/2013,10/01/2013,certified,Fayette6
logistic solutions inc,engineer,65000,Piscataway,Middlesex County,NJ,06/14/2013,06/14/2013,certified,Middlesex3
logistic solutions inc,engineer,65000,Piscataway,Middlesex County,NJ,06/14/2013,06/14/2013,certified,Middlesex3
logistic solutions inc,engineer,65000,Piscataway,Middlesex County,NJ,06/14/2013,10/01/2013,certified,Middlesex3
iblesoft inc,engineer,65000,Boca Raton,Palm Beach County,FL,06/17/2013,06/24/2013,certified,Palm Beach1
it people corporation,engineer,65000,Morrisville,Wake County,NC,06/18/2013,06/30/2013,certified,Wake1
miracle software sysytems inc,engineer,65000,Novi,Oakland County,MI,06/19/2013,06/19/2013,certified,Oakland1
imatrix corp,engineer,65000,Charlotte,Mecklenburg County,NC,06/19/2013,06/19/2013,certified,Mecklenburg1
viraj llc,engineer,65000,Austin,Travis County,TX,06/19/2013,06/19/2013,certified,Travis1
critech research inc,engineer,65000,Saline County,Saline County,MO,06/24/2013,07/01/2013,denied,Saline4
rjt compuquest inc,engineer,65000,Glendale,Los Angeles County,CA,06/24/2013,09/02/2013,certified,Los Angeles1
elite solutions inc,engineer,65000,Atlanta,Fulton County,GA,06/26/2013,09/28/2013,certified,Fulton2
multivision inc,engineer,65000,Secaucus,Hudson County,NJ,06/27/2013,07/01/2013,certified,Hudson1
tabner inc,engineer,65000,Charlotte,Mecklenburg County,NC,07/02/2013,07/02/2013,certified,Mecklenburg1
tabner inc,engineer,65000,Mooresville,Iredell County,NC,07/03/2013,07/03/2013,certified,Iredell1
pioneer corporate services inc,engineer,65000,Richardson,Dallas County,TX,07/09/2013,09/30/2013,certified,Dallas5
astir it solutions inc,engineer,65000,Greensboro,Guilford County,NC,07/11/2013,07/15/2013,certified,Guilford1
logistic solutions inc,engineer,65000,Piscataway,Middlesex County,NJ,07/11/2013,07/11/2013,certified,Middlesex3
promatrix corp,engineer,65000,Chapel Hill,Orange County,NC,07/12/2013,07/12/2013,certified,Orange5
implementation technologies consulting inc,engineer,65000,New Albany,Franklin County,OH,07/19/2013,07/19/2013,certified,Franklin19
neobytes llc,engineer,65000,Los Angeles,Los Angeles County,CA,07/23/2013,11/27/2013,certified,Los Angeles1
nest technologies corporation,engineer,65000,Columbia,Richland County,SC,07/23/2013,01/15/2014,certified,Richland6
promatrix corp,engineer,65000,Atlanta,Fulton County,GA,07/26/2013,07/26/2013,certified,Fulton2
kaizen systems inc,engineer,65000,Burr Ridge,DuPage County,IL,07/31/2013,09/17/2013,certified,DuPage1
anira solutions inc,engineer,65000,Morrisville,Wake County,NC,07/31/2013,07/31/2013,certified,Wake1
critech research inc,engineer,65000,Saline County,Saline County,MO,08/01/2013,08/15/2013,certified,Saline4
cybecys inc,engineer,65000,St Louis,St. Louis County,MO,08/01/2013,08/01/2013,certified,St. Louis2
anira solutions inc,engineer,65000,Chicago,Cook County,IL,08/02/2013,08/02/2013,certified,Cook2
acclaim systems inc,engineer,65000,Harrisburg,Dauphin County,PA,08/06/2013,08/12/2013,certified,Dauphin1
pag consulting inc,engineer,65000,Houston,Harris County,TX,08/06/2013,08/12/2013,certified,Harris2
capsquare systemsinc,engineer,65000,Bartlesville,Washington County,OK,08/09/2013,10/17/2013,certified,Washington22
ramps international inc,engineer,65000,Lakeland,Polk County,FL,08/15/2013,08/15/2013,certified,Polk2
anira solutions inc,engineer,65000,Blue Ash,Hamilton County,OH,08/16/2013,08/16/2013,certified,Hamilton8
hitachi consulting corporation,engineer,65000,Collierville,Shelby County,TN,08/16/2013,08/16/2013,certified,Shelby8
cerebra consulting inc,engineer,65000,Bensalem Township,Bucks County,PA,08/16/2013,09/02/2013,certified,Bucks1
interpro inc,engineer,65000,Farmington Hills,Oakland County,MI,08/21/2013,08/28/2013,certified,Oakland1
ksm technologies llc,engineer,65000,Canonsburg,Washington County,PA,08/22/2013,08/26/2013,certified,Washington24
american professionals inc,engineer,65000,Piscataway,Middlesex County,NJ,08/22/2013,10/02/2013,certified,Middlesex3
techdemocracy llc,engineer,65000,Edison,Middlesex County,NJ,08/26/2013,09/03/2013,certified,Middlesex3
primus global services inc,engineer,65000,Irving,Dallas County,TX,08/26/2013,09/09/2013,certified,Dallas5
techdemocracy llc,engineer,65000,Edison,Middlesex County,NJ,08/26/2013,09/03/2013,certified,Middlesex3
multivision inc,engineer,65000,Herndon,Fairfax County,VA,08/28/2013,08/28/2013,certified,Fairfax1
citronit inc,engineer,65000,Plano,Collin County,TX,08/28/2013,09/11/2013,certified,Collin1
the rubicon project inc,engineer,65000,Playa Vista,Los Angeles County,CA,08/30/2013,11/25/2013,certified,Los Angeles1
rjt compuquest inc,engineer,65000,Troy,Oakland County,MI,09/04/2013,10/01/2013,certified,Oakland1
multivision inc,engineer,65000,Beaverton,Washington County,OR,09/04/2013,09/09/2013,certified,Washington23
promatrix corp,engineer,65000,Trenton,Mercer County,NJ,09/05/2013,02/10/2014,certified,Mercer4
performance resources ny inc,engineer,65000,Hauppauge,Suffolk County,NY,09/09/2013,09/10/2013,certified,Suffolk2
codesoft international inc,engineer,65000,Atlanta,Fulton County,GA,09/10/2013,10/01/2013,certified,Fulton2
citronit inc,engineer,65000,Irving,Dallas County,TX,09/13/2013,09/13/2013,certified,Dallas5
semafor technologies llc,engineer,65000,O'Fallon,Saint Charles County,MO,09/13/2013,09/30/2013,certified,St. Charles2
white wings consulting llc,engineer,65000,New York,New York County,NY,09/13/2013,09/27/2013,certified,New York2
universal business solutions inc,engineer,65000,Phoenix,Maricopa County,AZ,09/17/2013,10/01/2013,certified,Maricopa1
yomari information services inc,engineer,65000,Minneapolis,Hennepin County,MN,09/19/2013,01/02/2014,denied,Hennepin1
zco corporation,engineer,65020,Nashua,Hillsborough County,NH,03/18/2013,09/17/2013,certified,Hillsborough2
coolsoft llc,engineer,65021,Louisville,Jefferson County,KY,03/25/2013,09/20/2013,certified,Jefferson11
vedicsoft,engineer,65042,Southlake,Tarrant County,TX,08/23/2013,09/10/2013,certified,Tarrant1
vedicsoft,engineer,65042,South Saint Nicholas Lake,Refugio County,TX,08/28/2013,10/08/2013,certified,Refugio1
vedicsoft,engineer,65042,South Saint Nicholas Lake,Refugio County,TX,09/06/2013,10/01/2013,certified,Refugio1
oberon it inc,engineer,65042,Fort Worth,Tarrant County,TX,11/13/2013,11/13/2013,certified,Tarrant1
oberon itinc,engineer,65042,Fort Worth,Tarrant County,TX,08/15/2013,08/15/2013,certified,Tarrant1
hitachi consulting corporation,engineer,65042,Grapevine,Tarrant County,TX,08/20/2013,08/20/2013,certified,Tarrant1
valiantica inc,engineer,65085,Monterey,Monterey County,CA,11/07/2013,11/15/2013,certified,Monterey1
yash & lujan consulting inc,engineer,65096,Plano,Collin County,TX,10/19/2013,10/21/2013,certified,Collin1
cerner corporation,engineer,65200,Kansas City,Jackson County,MO,03/06/2013,09/01/2013,certified,Jackson15
bae systems information solutions,engineer,65208,Washington,US.DC.001 County,DC,02/27/2013,08/26/2013,certified,District of Columbia2
hitachi consulting corporation,engineer,65229,Pittsburgh,Allegheny County,PA,08/16/2013,08/16/2013,certified,Allegheny1
sharpedge solutions inc,engineer,65270,Naperville,DuPage County,IL,03/16/2013,09/02/2013,certified,DuPage1
sharpedge solutions inc,engineer,65270,Naperville,DuPage County,IL,03/16/2013,09/02/2013,certified,DuPage1
highland group inc dba/highland solutions,engineer,65270,Chicago,Cook County,IL,03/20/2013,09/18/2013,certified,Cook2
motorola solutions inc,engineer,65270,Schaumburg,Cook County,IL,05/30/2013,09/10/2013,certified,Cook2
motorola solutions inc,engineer,65270,Chicago,Cook County,IL,06/25/2013,08/25/2013,certified,Cook2
computer power group inc,engineer,65374,Seymour,Jackson County,IN,09/10/2013,10/31/2013,certified,Jackson7
cerno bioscience llc,engineer,65437,Norwalk,Fairfield County,CT,02/12/2013,08/08/2013,certified,Fairfield1
system soft technologies llc,engineer,65499,Jacksonville,Duval County,FL,01/10/2013,04/29/2013,certified,Duval1
interglobe technologies inc,engineer,65500,Atlanta,Fulton County,GA,02/06/2013,02/14/2013,certified,Fulton2
newtek inc,engineer,65500,San Antonio,Bexar County,TX,03/18/2013,08/30/2013,certified,Bexar1
vayu inc,engineer,65500,Tallahassee,Leon County,FL,06/18/2013,06/18/2013,certified,Leon1
virtual matrix corporation,engineer,65500,Edina,Hennepin County,MN,06/24/2013,10/23/2013,certified,Hennepin1
vayu inc,engineer,65500,Tallahassee,Leon County,FL,07/11/2013,08/18/2013,certified,Leon1
pharos systems international inc,engineer,65520,Rochester,Monroe County,NY,03/08/2013,09/07/2013,certified,Monroe12
ibm corporation,engineer,65520,Allen Park,Wayne County,MI,03/11/2013,09/09/2013,certified,Wayne6
igt solutions inc,engineer,65550,Centennial,Arapahoe County,CO,04/02/2013,10/01/2013,certified,Arapahoe1
rockwell collins inc,engineer,65582,Cedar Rapids,Linn County,IA,03/12/2013,09/11/2013,certified,Linn1
xcast labs inc,engineer,65600,Fairfield Municipal Airport,Jefferson County,IA,07/20/2013,09/16/2013,denied,Jefferson9
